first_index,all_indices,title_hi,title_en,youtube_url,tags
143,143,कनकधारा स्तोत्र:,Kanakadhara Stotra:,https://youtu.be/3Y1JGvieOBk?si=wIIGJG8nmjPlyBfv,"LakshmiJi, Strotam, Wealth"
144,144,लक्ष्मी हृदय स्तोत्र,Lakshmi Hridaya Stotra,https://youtu.be/phOoGvDu_h4?si=XKx4FvAb65DYm0Vv,"LakshmiJi, Strotam, Wealth"
145,145,महालक्ष्मी कवच,Mahalakshmi Kavach,https://youtu.be/OvimStyyQWI?si=SwrQDOQ7f47RApTT,"Diwali, LakshmiJi, Strotam, Stuti"
146,146,अष्टलक्ष्मी स्तोत्र,Ashtalakshmi Stotra,https://youtu.be/qb5EuozSWA0?si=1DOqyZO7j9BrmhKi,"LakshmiJi, Strotam, Wealth"
147,147,सर्वदेव कृत लक्ष्मी स्तोत्र,Sarvadeva Krit Lakshmi Stotra,https://youtu.be/HaRSDKZPQ3I?si=H1izhPc-mXQi_vT1,"LakshmiJi, Strotam"
148,"148, 456",श्री लक्ष्मी चालीसा,Shri Lakshmi Chalisa,https://youtu.be/aLKLcvJZ2Hc?si=LghSz9KgBnH3YqXK,"Chalisa, Diwali, LakshmiJi, Strength, Stuti, Success"
149,149,महालक्ष्म्यष्टकम्,Mahalakshmyashtakam,https://youtu.be/7P7XuN_D2nQ?si=H9rP6H9jO-grHqXC,"Ashtakam, LakshmiJi"
150,150,महा लक्ष्मी स्तुति,Maha Lakshmi Stuti,https://youtu.be/MMVH6vPr2mo?si=jIy2ahvcXaIKa1xJ,"LakshmiJi, Stuti"
151,151,महालक्ष्मी स्तवनम्,Mahalakshmi Stavanam,https://youtu.be/sIPwrMosN9k?si=3QzMTb-otB4uncz-,"LakshmiJi, Stuti"
152,152,ॐ जय लक्ष्मी माता,Om Jai Lakshmi Mata,https://youtu.be/0J1aNK16sFM?si=CSef8Vdgn6PlSsmM,"Aarti, LakshmiJi"
153,153,नमस्तेऽस्तु महामाये,Namastestu Mahamaye,https://youtu.be/RDWtngDhknA?si=6BoczvScrpmaOros,"LakshmiJi, Shloka, Strotam, Wealth"
154,154,लक्ष्मी अमृतवाणी,Lakshmi Amritwani,https://youtu.be/gv8Q4rrkqWE?si=_38Rpl582wr9YcG_,"Bhajan, LakshmiJi"
155,155,मेरे घर आओ मां लक्ष्मी,Mere Ghar Aao Maa Lakshmi,https://youtu.be/5JMFiNOxejY?si=owu81CB4a7qNA6-m,"Bhajan, LakshmiJi"
156,156,मइया लक्ष्मी देती धन धान है,Maiya Lakshmi Deti Dhan Dhan Hai,https://youtu.be/w9vGn5lQMxU?si=y2-tmAbRLU_U2xLE,"Bhajan, LakshmiJi"
157,157,घर में पधारो लक्ष्मी मैया,Ghar Mein Padharo Lakshmi Maiya,https://youtu.be/H2r9M66CQPk?si=VK7SngiMM1nMQ2hZ,"Bhajan, LakshmiJi"
158,158,लक्ष्मी मैया है तुमसे,Lakshmi Maiya Hai Tumse,https://youtu.be/m3P-UtGt3Ts?si=wee1Hbb2XDZh_r50,"Bhajan, LakshmiJi"
159,159,शुभ लाभ धन वैभव दाता जय,Shubh Labh Dhan Vaibhav Data Jai,https://youtu.be/aRHDmzWFPdo?si=rRwqcCmyV9MQrXkS,"Bhajan, LakshmiJi"
160,160,लक्ष्मी जी की अवतार कथा |,Lakshmi Ji Ki Avatar Katha |,https://youtu.be/BL5lLnsLUrA?si=tKilMUx3mU_eIVe5,"Diwali, Katha, LakshmiJi"
161,161,वैभव लक्ष्मी व्रत कथा,Vaibhav Lakshmi Vrat Katha,https://youtu.be/UH-qlhvW7A4?si=Ua4KCJHZXkykQOJt,"Katha, LakshmiJi"
162,162,दीपावली की कथा:,Deepawali Ki Katha:,https://youtu.be/PYhoZ9zUFNA?si=BZ6-5dOq0gfaUpBH,"Katha, LakshmiJi"
163,163,माँ लक्ष्मी और राजा बलि की कथा,Maa Lakshmi Aur Raja Bali Ki Katha,https://youtu.be/W9GywBEmin0?si=Y8MZZLmQalTE_osa,"Katha, LakshmiJi"
164,164,ॐ शं शनैश्चराय नमः,Om Sham Shanaishcharaya Namah,https://youtu.be/kB0dFMBE7-g?si=wlcGDLcwvs5ytuqk,"Mantra, ShaniiDevJi"
165,165,शनि बीज मंत्र,Shani Beej Mantra,https://youtu.be/kgvV-TdtWJI?si=Rv6I8CTy3sGjF2Ty,"Mantra, ShaniiDevJi"
166,166,नीलांजन समाभासं,Nilanjana Samabhasam,https://youtu.be/oI7nbhh9oBU?si=Ln_Gw5XMwjb0sGQ3,"Mantra, ShaniiDevJi"
167,167,शनि गायत्री मंत्र),Shani Gayatri Mantra),https://youtu.be/j2sTr6JZdco?si=m6tpnX4rqpF7vLQE,"Mantra, ShaniiDevJi"
168,168,शनि वज्र पंजर कवचम्,Shani Vajra Panjar Kavacham,https://youtu.be/pTcdxwTWstI?si=lyJbdwKdQI3eTfXv,"ShaniiDevJi, Strotam"
169,169,दशरथकृत शनि स्तोत्र,Dashrathkrit Shani Stotra,https://youtu.be/NqVQbkZNb3k?si=up8I1tLPXOTVEQFt,"ShaniiDevJi, Strotam"
170,170,महाकाल शनि मृत्युञ्जय स्तोत्र,Mahakal Shani Mrityunjaya Stotra,https://youtu.be/R-QTna2MvME?si=okZ5YcA6gTSonATR,"ShaniiDevJi, Strotam"
171,171,शनि पीडाहर स्तोत्र,Shani Peedahar Stotra,https://youtu.be/XiMzBSu9l6U?si=jFA_091ue8XvG4Ck,"ShaniiDevJi, Strotam"
172,172,शनि चालीसा,Shani Chalisa,https://youtu.be/MJ14wONWjWg?si=DEpgPZC7NuC6rPgX,"Chalisa, ShaniiDevJi, Strength"
173,173,श्री शनि अष्टकम्,Shri Shani Ashtakam,https://youtu.be/PZ7q-Lbz11M?si=K4-Sr6N-X3CejQJN,"Ashtakam, ShaniiDevJi"
174,174,शनि स्तुति,Shani Stuti,https://youtu.be/v5zWGRCJV6c?si=ZLpqnNbRnZ52LKcJ,"ShaniiDevJi, Stuti"
175,175,शनि वंदना:,Shani Vandana:,https://youtu.be/2nGciKbBAMY?si=-h41UQYsN1Tn89Ox,"ShaniiDevJi, Stuti"
176,176,जय जय श्री शनिदेव भक्तन हितकारी,Jai Jai Shri Shanidev Bhaktan Hitkari,https://youtu.be/sqyVe_kOEuQ?si=4JzKtqsmhTRMhR2W,"Aarti, ShaniiDevJi"
177,177,आरती श्री शनि महाराज की,Aarti Shri Shani Maharaj Ki,https://youtu.be/sJ3Kg21bNrE?si=hohbJozyLHx2GFo5,"Aarti, ShaniiDevJi"
178,178,सूर्यपुत्रो दीर्घदेहो,Suryaputro Dirghadeho,https://youtu.be/kS1Dn4VjUNk?si=ecGHHRZxmNLhUvxa,"ShaniiDevJi, Shloka"
179,179,शनैश्वरा  शनैश्वरा,Shanaishwara Shanaishwara,https://youtu.be/7MhfQOgWMyc?si=9-sfsnHXgLJw40qt,"Bhajan, ShaniiDevJi"
180,180,सच्चा शनिदेव तेरा दरबार,Sachcha Shanidev Tera Darbar,https://youtu.be/o70xTR8t0H4?si=HatQvVEQ9HPQgqLD,"Bhajan, ShaniiDevJi"
181,181,शनि जी करदो बेड़ा पार,Shani Ji Kardo Beda Paar,https://youtu.be/oepDHcPHWwc?si=QJr2Vv_RI9lN8rJ1,"Bhajan, ShaniiDevJi"
182,182,श्री शनिदेव अमृतवाणी,Shri Shanidev Amritwani,https://youtu.be/e3K3BREwxRQ?si=dfzljU4OEcbG3KLp,"Bhajan, ShaniiDevJi"
183,183,शनि देव तुम्हारे चरणों में,Shani Dev Tumhare Charno Mein,https://youtu.be/UqQgZSu8bqg?si=_5Z7nj5e6baEJvaU,"Bhajan, ShaniiDevJi"
184,184,शनिदेव तेरा जग में अजब नजारा है,Shanidev Tera Jag Mein Ajab Nazara Hai,https://youtu.be/QtwtvLgJFzQ?si=pEGCwBUmI0YlEnb0,"Bhajan, ShaniiDevJi"
185,185,शनिदेव के जन्म की महान कथा,Shanidev Ke Janm Ki Mahan Katha,https://youtu.be/SQcX9sUnkP4?si=qSFF_V0Drj9D7Iyx,"Katha, ShaniiDevJi"
186,186,शनिदेव और हनुमान जी की कथा |,Shanidev Aur Hanuman Ji Ki Katha |,https://youtu.be/8l77GDrFq-k?si=9Z4rz10EH1DVrmgH,"Katha, ShaniiDevJi"
187,187,शनिवार व्रत कथा,Shanivar Vrat Katha,https://youtu.be/sNBJiXNxuZ0?si=tBfa_WYc8KvWc3wn,"Katha, ShaniiDevJi"
188,188,ॐ रामाय नमः,Om Ramaya Namah,https://youtu.be/CA8RcKyO0Y4?si=lQGTY9Ov96Uhu8JI,"Dussehra, Mantra, RamNavami, Ramji"
189,189,ॐ राम रामाय नमः,Om Ram Ramaya Namah,https://youtu.be/-YVDlWff_5o?si=gNU9ViaghJWwBl-E,"Mantra, RamNavami, Ramji"
190,190,श्री राम जय राम जय जय राम,Shri Ram Jai Ram Jai Jai Ram,https://youtu.be/-1udu-1LpOo?si=pmbGDDSFyq5uJhX0,"Mantra, Peace, RamNavami, Ramji"
191,191,ॐ श्री रामचन्द्राय नमः,Om Shri Ramchandraya Namah,https://youtu.be/n_DeYZEy4Y4?si=wdZ7kUQSQ35qIs_5,"Mantra, RamNavami, Ramji"
192,192,ॐ नमो भगवते रामचंद्राय,Om Namo Bhagavate Ramchandraya,https://youtu.be/sRjLbmFjjQ0?si=BflcnYp06jrhbI1r,"Dussehra, Mantra, Ramji"
193,193,राम रामेति रामेति,Ram Rameti Rameti,https://youtu.be/aR1g92A_5gQ?si=Ae8UK15_LC0l8fX3,"Mantra, Ramji"
194,194,आपदामपहर्तारं,Apadamapahartaram,https://youtu.be/zUFVftjjHGo?si=ooN4CxSSSJsBs-aP,"Mantra, Ramji"
195,195,श्री राम रक्षा स्तोत्र:,Shri Ram Raksha Stotra:,https://youtu.be/NYakpChmUb0?si=JIAUkjQRaibfhJsE,"Ramji, Strotam"
196,196,आदित्य हृदय स्तोत्र:,Aditya Hridaya Stotra:,https://youtu.be/invPCYDaWUE?si=0CRahD-R2NNXDnCu,"Dussehra, Health, RamNavami, Ramji, Strength, Strotam, Success"
197,197,श्री राम सहस्रनाम स्तोत्र,Shri Ram Sahasranama Stotra,https://youtu.be/yeWPihxDQvA?si=5TDCOox2vWBbCJzB,"Ramji, Strotam"
198,198,नाम रामायणम्,Nama Ramayanam,https://youtu.be/9IqAtf_DTb8?si=7qKSbxov-_kWaUeO,"RamNavami, Ramji, Strotam"
199,199,राम हृदय स्तोत्र,Ram Hridaya Stotra,https://youtu.be/rUmtjKs26dw?si=JRofuERjRhU5rOtv,"Ramji, Strotam"
200,200,जटायु कृत श्री राम स्तोत्र,Jatayu Krit Shri Ram Stotra,https://youtu.be/jxgpE4o0zoM?si=7XCu8h1e7eQkvotb,"Ramji, Strotam"
201,201,श्री राम चालीसा,Shri Ram Chalisa,https://youtu.be/MoJw2s6q4P0?si=R2XibwgmtcN1lazL,"Chalisa, RamNavami, Ramji, Strength, Strotam"
202,202,श्री राम अष्टकम,Shri Ram Ashtakam,https://youtu.be/EvfGBluQkSk?si=6DRbdUZBZsWzEX86,"Ashtakam, Dussehra, Peace, RamNavami, Ramji, Strotam"
203,203,श्री रामचंद्र कृपालु भजु मन:,Shri Ramachandra Kripalu Bhaju Man:,https://youtu.be/igJHuojQHeo?si=B6vk7vi5KYW6nhYO,"Ramji, Stuti"
204,204,जानकी स्तुति,Janki Stuti,https://youtu.be/RlNJspksnbg?si=jjexZNZPhPFgs0np,"LoveAndRelationship, Ramji, Stuti"
205,205,श्री रामचंद्र जी की आरती:,Shri Ramachandra Ji Ki Aarti:,https://youtu.be/J5cllhBiAV0?si=eZFJ95kTQoYeJ4UH,"Aarti, Ramji"
206,206,जग जननी सीता माता की आरती,Jag Janani Sita Mata Ki Aarti,https://youtu.be/mrH_rSZnxdU?si=lYdSNjCKgNuKEo-j,"Aarti, Ramji"
207,207,आरती श्री रामायण जी की,Aarti Shri Ramayan Ji Ki,https://youtu.be/FVdX-ZhTR4w?si=4dtkjJ7jPjADBS8i,"Aarti, Ramji"
208,208,आरती श्री रघुवर लाला की,Aarti Shri Raghuvar Lala Ki,https://youtu.be/onCk_r8OPe4?si=IuxtvhlHTntByscC,"Aarti, Ramji"
209,209,आरती अवध बिहारी की,Aarti Avadh Bihari Ki,https://youtu.be/ut6AHW2stnk?si=Ri_AUS3fsqwYS3Qb,"Aarti, Ramji"
210,210,नीलाम्बुज श्यामल,Nilambuja Shyamala,https://youtu.be/cqzJBHFeI0Y?si=ahqCNpljz7KMS64U,"Ramji, Shloka"
211,211,रामाय रामभद्राय,Ramaya Ramabhadraya,https://youtu.be/Hcljk3ygbVc?si=oQ__JrPUy6l5dJrn,"Ramji, Shloka"
212,212,लोकाभिरामं रणरंगधीरं,Lokabhiramam Ranarangadhiram,https://youtu.be/BzUBWzgXJnc?si=VOpDb7Yr370nkHUN,"Ramji, Shloka"
213,213,"आपदामपहर्तारं दातारं सर्वसंपदाम्।
लोकाभिरामं श्रीरामं भूयो भूयो नमाम्यहम्॥","Apadamapahartaram Dataram Sarvasampadam.
Lokabhiramam Shriramam Bhuyo Bhuyo Namamyaham.",https://youtu.be/y-Xv63obhKI?si=M5eZNo40oYpESgJA,"Dussehra, Health, Mantra, RamNavami, Ramji, Shloka, Strength, Strotam, Success, Wealth"
214,214,पायो जी मैंने राम रतन धन पायो,Payo Ji Maine Ram Ratan Dhan Payo,https://youtu.be/pRjGwMSqjZo?si=paIzNVFEfqMABUaj,"Bhajan, Ramji"
215,215,ठुमक चलत रामचंद्र बाजत पैंजनिया,Thumak Chalat Ramchandra Bajat Painjaniya,https://youtu.be/PT1CwFIoc98?si=xAYsyfQq1WC7E0z_,"Bhajan, Diwali, Dussehra, Ramji, Stuti"
216,216,श्री राम जानकी बैठे हैं मेरे सीने में,Shri Ram Janki Baithe Hain Mere Seene Mein,https://youtu.be/jxtDNKTnmqY?si=wElShzcNXxs7zp4R,"Bhajan, Ramji"
217,217,रघुपति राघव राजा राम,Raghupati Raghav Raja Ram,https://youtu.be/Gtfufkz68KM?si=exIeaIdkt21gExXk,"Bhajan, Ramji"
218,218,राम कहानी सुनो रे राम कहानी,Ram Kahani Suno Re Ram Kahani,https://youtu.be/raAgqGKgIU8?si=imd0TcZyq9jAJfNN,"Bhajan, Ramji"
219,219,नगरी हो अयोध्या सी,Nagari Ho Ayodhya Si,https://youtu.be/ZkKStVgGEJY?si=LGnO8DtUL_iEf1ei,"Bhajan, Dussehra, RamNavami, Ramji"
220,220,राम जी की निकली सवारी,Ram Ji Ki Nikli Sawari,https://youtu.be/bZ-Zrc-GPoc?si=pLzw80vTt6ty2tJt,"Bhajan, Dussehra, RamNavami, Ramji"
221,221,भजमन राम चरण सुखदाई,Bhajman Ram Charan Sukhdayi,https://youtu.be/bhJ8_EqziNY?si=FKZ8NHKTs6R1lRUW,"Bhajan, Ramji"
222,222,राम नाम के हीरे मोती,Ram Naam Ke Heere Moti,https://youtu.be/6BJR_j4FHz4?si=hRLU-bLSvuuKWHgs,"Bhajan, Dussehra, Happiness, Health, RamNavami, Ramji, Success"
223,223,मन में राम बसा ले,Man Mein Ram Basa Le,https://youtu.be/eXSq8m8CqGc?si=3f43U1aXfPAM58Hi,"Bhajan, Ramji"
224,224,श्री राम जन्म कथा:,Shri Ram Janm Katha:,https://youtu.be/_9mbammZPdU?si=n-ByLRdXdeMlpmHp,"Katha, Ramji"
225,225,श्री राम ने कैसे किया माँ अहल्या का उद्धार,Shri Ram Ne Kaise Kiya Maa Ahalya Ka Uddhar,https://youtu.be/x795jwrP6sY?si=Yx3aq_swuDsuga3X,"Katha, Ramji"
226,226,सीता स्वयंवर की अद्भुत कथा,Sita Swayamvar Ki Adbhut Katha,https://youtu.be/f_dQkIQqdvs?si=VW1LPoO0Ogb4h0pc,"Katha, Ramji"
227,227,श्रीराम वनवास की कथा,Shriram Vanvas Ki Katha,https://youtu.be/vcV_UjRl_OM?si=FuwK91gx91kJVKGN,"Katha, Ramji"
228,228,भरत राम मिलाप - कथा,Bharat Ram Milap - Katha,https://youtu.be/DF8jiXHJlRA?si=LwvO4OoiAxaNRpDV,"Katha, Ramji"
229,229,श्रीराम ने बाली को छुपकर क्यों मारा ?,Shriram Ne Bali Ko Chhupkar Kyon Mara?,https://youtu.be/k7kdm72nBjU?si=NJnOHq8FVwLrioHv,"Katha, Ramji"
230,230,विजयादशमी - राम रावण अंतिम युद्ध की सम्पूर्ण कथा |,Vijayadashami - Ram Ravan Antim Yudh Ki Sampurn Katha |,https://youtu.be/MtbVsknZP-A?si=EpGnCXoRWCCtKUhi,"Dussehra, Katha, Ramji"
231,231,बीज मंत्र,Beej Mantra,https://youtu.be/Naruxgq6oMU?si=xqSFGrw15ZFcqKY-,"Diwali, GaneshChaturthi, GaneshJi, Happiness, Knowledge, Mantra, Peace, Success"
232,232,ॐ वक्रतुण्डाय हुम्,Om Vakratundaya Hum,https://youtu.be/cidhzMLBUPQ?si=fXMWhEu5ZeeOpj3l,"GaneshChaturthi, GaneshJi, Mantra"
233,233,ॐ हस्ति पिशाचि लिख स्वाहा,Om Hasti Pishachi Likha Swaha,https://youtu.be/U88tnB0H1xI?si=2-HbuGny0YDj6tfC,"GaneshJi, Mantra"
234,234,ॐ लम्बोदराय नमः,Om Lambodaray Namah,https://youtu.be/Kdz0DzHoh_c?si=c_D5ejrJH2mP4nDv,"GaneshJi, Mantra"
235,235,ॐ विकटाय नमः,Om Vikataya Namah,https://youtu.be/BLVWder8V9I?si=ZzhUqV7dwH-dI-sP,"GaneshJi, Mantra"
236,236,ॐ विघ्ननाशनाय नमः,Om Vighnanashanaya Namah,https://youtu.be/AibLZNQcHq4?si=LjeojdU2vyn6oW8m,"GaneshJi, Mantra"
237,"237, 755",गणेश गायत्री,Ganesh Gayatri,https://youtu.be/dkVlpm1mKFI?si=vJFkS8R3-PMxX_Ji,"Diwali, GaneshChaturthi, GaneshJi, Mantra"
238,238,श्री संकटनाशन गणेश स्तोत्र,Shri Sankatnashan Ganesh Stotra,https://youtu.be/aTFeZxXkL78?si=HFj5YBPqHTqebgZi,"GaneshChaturthi, GaneshJi, Health, Strotam, Success, Wealth"
239,239,गणेश अथर्वशीर्ष,Ganesh Atharvashirsha,https://youtu.be/Tssx17scqO4?si=WWEOC-sAGbJPwWoB,"GaneshChaturthi, GaneshJi, Strotam"
240,240,ऋणहर्ता गणेश स्तोत्र,Rinaharta Ganesh Stotra,https://youtu.be/aH2ipOQ1_bU?si=icocDYxf8Rhh_hJd,"GaneshJi, Strotam"
241,241,गणेश अष्टोत्तर शतनाम स्तोत्र,Ganesh Ashtottara Shatanam Stotra,https://youtu.be/XhxvcnExPNQ?si=nfh___BHqMxP2wv1,"GaneshJi, Strotam"
242,242,गणेश कवच,Ganesh Kavach,https://youtu.be/7AOJUIx9dLE?si=iiZJAYQrRCv1tpsQ,"GaneshJi, Strotam"
243,243,गणेश हृदय स्तोत्र,Ganesh Hridaya Stotra,https://youtu.be/hA__sJZ_FOc?si=-goJ82D1uxHHIBdW,"GaneshJi, Strotam"
244,"244, 560",गणेश चालीसा,Ganesh Chalisa,https://youtu.be/WyHFSjN0miU?si=C2PbbebEskn6KqLR,"Chalisa, GaneshChaturthi, GaneshJi, Strength, Strotam, Success, Wealth"
245,245,गणेश अष्टकम,Ganesh Ashtakam,https://youtu.be/BhrCfQ0xyp8?si=Y8ihF6eLhRKE0QZ1,"Ashtakam, GaneshChaturthi, GaneshJi, Strotam"
246,246,श्री गणेश पञ्चरत्न,Shri Ganesh Pancharatna,https://youtu.be/IMtvmQr5o5I?si=l3Ya9JbkB2GCi9RB,"GaneshJi, Stuti"
247,247,प्रथम तुला वंदितो,Pratham Tula Vandito,https://youtu.be/l_pV6jQdQ9c?si=S4GL6AaK1Ph0w14l,"GaneshJi, Stuti"
248,248,गजाननं भूत गणादि सेवितं,Gajananm Bhut Ganadi Sevitam,https://youtu.be/ayj0Gm6RTg8?si=JCPQw6jvbztxQbwn,"GaneshJi, Stuti"
249,249,श्री गणेश स्तुति,Shri Ganesh Stuti,https://youtu.be/2GQ7t3b3PIM?si=bTYiyyrcuLZYyzxb,"GaneshJi, Stuti"
250,250,गणेश वंदना,Ganesh Vandana,https://youtu.be/kE_3b_NaOAE?si=sHrTYnvs_Ht1N8E1,"GaneshJi, Stuti"
251,251,श्री गणेश जी की आरती,Shri Ganesh Ji Ki Aarti,https://youtu.be/Yuex2EnsGiY?si=0_Pq00ZXiWo3JeVx,"Aarti, Diwali, GaneshJi, Janmashtami, Stuti"
252,252,सुखकर्ता दुखहर्ता,Sukh Karta Dukhaharta,https://youtu.be/EnbppB9t2Lg?si=53RDlB0vlkr02pCQ,"Aarti, GaneshJi"
253,253,ॐ शेंदुर लाल चढ़ायो अच्छा गजमुख को,Om Shendur Lal Chadhayo Achchha Gajmukh Ko,https://youtu.be/x4xwzv7zKms?si=N__XDkVXQXgqL8HK,"Aarti, GaneshJi"
254,254,वक्रतुण्ड महाकाय,Vakratunda Mahakaya,https://youtu.be/sgniT3zYZGE?si=BSxImt8-d3zA9-jK,"GaneshJi, Shloka"
255,255,गजाननं भूतगणादि,Gajananm Bhuta Ganadi,https://youtu.be/_7gdZWrPQX8?si=FCARIs6d0jt8PzT0,"GaneshJi, Shloka"
256,256,अगजानन पद्मार्कं,Agajanan Padmarkam,https://youtu.be/N1tQ2zK4aYk?si=DZOejLlpJrA5r6aD,"GaneshJi, Shloka"
257,257,सुमुखश्चैकदन्तश्च,Sumukhashchaikadantashcha,https://youtu.be/KI03fvJNUTk?si=D9xeAlbhH0zw2l0M,"GaneshJi, Shloka"
258,258,ॐ श्रीं गं सौभाग्य गणपतये वर्वर्द सर्वजन्म में वषमान्य स्वाहा,Om Shreem Gam Saubhagya Ganapataye Varvarada Sarvajanma Me Vashamanya Swaha,https://youtu.be/nbfyD78Dke0?si=--jK-lqu9SvtXhzK,"GaneshChaturthi, GaneshJi, Mantra, Shloka"
259,259,देवा श्री गणेशा,Deva Shri Ganesha,https://youtu.be/RYqJ5w-GrfM?si=7iTLrOhIb63mpAAA,"Bhajan, GaneshJi"
260,260,मौर्या रे बाप्पा मौर्या रे,Maurya Re Bappa Maurya Re,https://youtu.be/8jff2wz3Hpk?si=QNsZeRhwDjGRQ5Hs,"Bhajan, GaneshChaturthi, GaneshJi"
261,261,गजानना श्री गणराया,Gajanana Shri Ganaraya,https://youtu.be/fV8WIzEHD-E?si=QoCkMznHOJj-qUjD,"Bhajan, GaneshChaturthi, GaneshJi"
262,262,सुनो गणपति बाप्पा मौर्या,Suno Ganpati Bappa Maurya,https://youtu.be/WFBpMrcaxXA?si=XJBNsWCipgSiL04x,"Bhajan, GaneshJi"
263,263,गणपति अपने गाँव चले,Ganpati Apne Gaon Chale,https://youtu.be/wiIJr3qihaQ?si=-f9FdXR6zpC7iHDa,"Bhajan, GaneshChaturthi, GaneshJi"
264,264,"मेरे मन मंदिर में तुम भगवान रहे,",Mere Man Mandir Mein Tum Bhagwan Rahe,https://youtu.be/GiUkwTxsaYA?si=tAnNkeZ1LrxBim0v,"Bhajan, GaneshChaturthi, GaneshJi"
265,265,श्री गणेश जन्म कथा,Shri Ganesh Janm Katha,https://youtu.be/QiWkw-7QdfA?si=bJLHJe2-Y4ZfMgmJ,"GaneshJi, Katha"
266,266,पृथ्वी परिक्रमा कथा,Prithvi Parikrama Katha,https://youtu.be/msKSippIeOE?si=RB6UilhxgjzXDxD7,"GaneshJi, Katha"
267,267,संकष्टी चतुर्थी व्रत कथा,Sankashti Chaturthi Vrat Katha,https://youtu.be/9Y6wrYQ9l9M?si=ob2XoW3B-NceWETE,"GaneshJi, Katha"
268,268,गणेश जी ने कुबेर का घमंड कैसे तोडा,Ganesh Ji Ne Kuber Ka Ghamand Kaise Toda,https://youtu.be/V6bdNotAvpo?si=9hIdxzdEVzGvDDFg,"GaneshJi, Katha"
269,269,कौनसा श्राप मिला चंद्रदेव को श्री गणेशजी द्वारा ?,Kaunsa Shrap Mila Chandradev Ko Shri Ganesh Ji Dwara?,https://youtu.be/-2zGr9Q91DI?si=gMHKwO6c9ve5z6m4,"GaneshJi, Katha"
270,270,महाभारत का लेखन किसने किया था,Mahabharat Ka Lekhan Kisne Kiya Tha,https://youtu.be/MSx6PEo6egQ?si=M3Ja4Dll3sYeFwXf,"GaneshJi, Katha"
271,271,रिद्धि-सिद्धि विवाह कथा,Riddhi-Siddhi Vivah Katha,https://youtu.be/JIazMEU8_mA?si=RL-ZsSegD_ZJq3ni,"GaneshJi, Katha"
272,272,श्री गणेश के एकदंत अवतार की कहानी ।,Shri Ganesh Ke Ekdant Avatar Ki Kahani.,https://youtu.be/YdLl-NUNFfU?si=t6rZyAy36jBLB7J9,"GaneshJi, Katha"
273,273,हुआ इतना भयंकर युद्ध के परशुराम जी गणेशजी का दांत तोड़ दिया,Hua Itna Bhayankar Yudh Ke Parshuram Ji Ganesh Ji Ka Daant Tod Diya,https://youtu.be/wm-3ncCBg04?si=5Aihv_vmNlN4pzYT,"GaneshJi, Katha"
274,274,बीज मंत्र,Beej Mantra,https://youtu.be/tnwdmXa8Kcg?si=H4M-lZvX4nwDP-bn,"KrishnaJi, Mantra"
275,275,मुक्ति मंत्र,Mukti Mantra,https://youtu.be/felGgBmnx-I?si=YoB5C1tli8tX3Kpx,"Janmashtami, KrishnaJi, Mantra, Success"
276,"276, 488, 779",महामंत्र,Mahamantra,https://youtu.be/Zdcth9NndEA?si=cBoFKjOpIFF2NbjP,"Happiness, Janmashtami, KrishnaJi, Mantra, Peace"
277,277,श्री कृष्णाय शरणं मम,Shri Krishnaya Sharanam Mama,https://youtu.be/1y2tRqtND1Y?si=Oc1VslQStdIS9Z13,"Happiness, Janmashtami, KrishnaJi, Mantra, Peace"
278,278,ॐ क्लीं कृष्णाय नमः,Om Kleem Krishnaya Namah,https://youtu.be/WqiKUywr55o?si=sx_88WGHIxnkZoNM,"Janmashtami, KrishnaJi, Mantra"
279,279,कृष्ण गायत्री,Krishna Gayatri,https://youtu.be/yzwVyns93nc?si=UqzAJ3pjM1DUhsI7,"Janmashtami, KrishnaJi, Mantra"
280,280,गोकुल नाथाय नमः,Gokul Nathaya Namah,https://youtu.be/qDt6N68WHy8?si=97ZxYRIXVb01K6_h,"KrishnaJi, Mantra"
281,281,गोवल्लभाय स्वाहा,Govallabhaya Swaha,https://youtu.be/6w3wN89oLfo?si=heaJxtbjFicJCK7E,"KrishnaJi, Mantra"
282,282,ॐ क्लीं ग्लौं क्लीं श्यामलांगाय नमः,Om Kleem Glaum Kleem Shyamalangaya Namah,https://youtu.be/b5T-oidQLAM?si=JDp71GyzjmCfIrCP,"KrishnaJi, Mantra"
283,283,गोपाल सहस्रनाम स्तोत्र,Gopal Sahasranama Stotra,https://youtu.be/sjWftsKY17c?si=mLCx34MI5E8Wd-Yo,"KrishnaJi, Strotam"
284,284,मुकुंद माला स्तोत्र,Mukunda Mala Stotra,https://youtu.be/ZTs6tcgm0lE?si=zJdwNIS-eYe8GMet,"KrishnaJi, Strotam"
285,285,श्री कृष्ण अष्टोत्तर शतनाम स्तोत्र (108 नाम),Shri Krishna Ashtottara Shatanam Stotra (108 Naam),https://youtu.be/K3oE-h8Lgxk?si=H2NeiSvZDFyeitvU,"KrishnaJi, Strotam"
286,286,ब्रह्म संहिता,Brahma Samhita,https://youtu.be/0pSbpQcCBNc?si=uR5GGoDtiu4sh4nB,"KrishnaJi, Strotam"
287,287,नारायणीयम्,Narayaneeyam,https://youtu.be/vheWrSxvQf8?si=WSd_Oh9eIu29WaY4,"KrishnaJi, Strotam"
