group_id,youtube_url,count,index,title_hi,title_en,tags
127,https://youtu.be/PvdeDNeCiQc?si=GEiACiPyXCFv9oen,2,784,कृष्ण अष्टकम,Krishna Ashtakam,Aarti|LoveAndRelationship|DurjaJi
128,https://youtu.be/PzjSJIswc6s?si=VeKkvGCYklpFQt0d,2,38,पंचमुखी हनुमान स्तोत्र,Panchmukhi Hanuman Stotra,Strotam|HanumanJi
128,https://youtu.be/PzjSJIswc6s?si=VeKkvGCYklpFQt0d,2,474,पंचमुखी हनुमान स्तोत्र,Panchmukhi Hanuman Stotra,HanumanJi|Health|Strotam
129,https://youtu.be/QI_N_P6aZ7s?si=liGVZcINpHYs6PdJ,2,140,सर्वबाधा निवारण मंत्र,Sarvabadha Nivaran Mantra,Mantra|LakshmiJi
129,https://youtu.be/QI_N_P6aZ7s?si=liGVZcINpHYs6PdJ,2,574,सर्वबाधा निवारण मंत्र,Sarvabadha Nivaran Mantra,Mantra|LakshmiJi
130,https://youtu.be/RDWtngDhknA?si=6BoczvScrpmaOros,2,153,नमस्तेऽस्तु महामाये,Namastestu Mahamaye,Shloka|LakshmiJi
130,https://youtu.be/RDWtngDhknA?si=6BoczvScrpmaOros,2,587,नमस्तेऽस्तु महामाये,Namastestu Mahamaye,Shloka|LakshmiJi
131,https://youtu.be/RIYVVqu2XY4?si=zZcShWvTzV_kAWCQ,2,402,यशोमती मैया से बोले,Yashomati Maiya Se Bole,Aarti|DurjaJi
131,https://youtu.be/RIYVVqu2XY4?si=zZcShWvTzV_kAWCQ,2,950,यशोमती मैया से बोले नंदलाला,Yashomati Maiya Se Bole Nandlala,Aarti|KrishnaJi
132,https://youtu.be/S980-z1qx3g?si=skvwCt7XGHenuWbP,2,5,शिव तांडव स्तोत्रम (संक्षिप्त अंश - रावण रचित) [1],Shiv Tandav Stotram,Strotam|Shivji
132,https://youtu.be/S980-z1qx3g?si=skvwCt7XGHenuWbP,2,441,शिव तांडव स्तोत्रम (संक्षिप्त अंश - रावण रचित) [1],Shiv Tandav Stotram (Sankshipt Ansh - Ravan Rachit),Wealth|Strength|Shivji|Strotam
133,https://youtu.be/TXXioV0_9-o?si=wEaulnEEeYWdA4C5,2,7,शिव महिम्न स्तोत्र:,Shiv Mahimn Stotra:,Strotam|Shivji
133,https://youtu.be/TXXioV0_9-o?si=wEaulnEEeYWdA4C5,2,443,शिव महिम्न स्तोत्र:,Shiv Mahimn Stotra:,Shivji|Strotam
134,https://youtu.be/TplRlUULXz8?si=w-ebBCmQx88smeOh,2,15,सुबह सुबह ले शिव का नाम,Subah Subah Le Shiv Ka Naam,Bhajan|Shivji
134,https://youtu.be/TplRlUULXz8?si=w-ebBCmQx88smeOh,2,451,सुबह सुबह ले शिव का नाम,Subah Subah Le Shiv Ka Naam,Bhajan|Shivji
135,https://youtu.be/Tssx17scqO4?si=uOt96Cx7Sz5DPI5b,2,67,गणेश अथर्वशीर्ष:,Ganesh Atharvashirsha:,Strotam|GaneshJi
135,https://youtu.be/Tssx17scqO4?si=uOt96Cx7Sz5DPI5b,2,501,गणेश अथर्वशीर्ष:,Ganesh Atharvashirsha:,GaneshJi|Strotam
136,https://youtu.be/U7WIOZyTEaQ?si=sdZ_Z-n3qy3JFTNU,2,100,ॐ विष्णवे नमः,Om Vishnave Namah,Mantra|VishnuJi
136,https://youtu.be/U7WIOZyTEaQ?si=sdZ_Z-n3qy3JFTNU,2,534,ॐ विष्णवे नमः,Om Vishnave Namah,Mantra|VishnuJi
137,https://youtu.be/UH-qlhvW7A4?si=Ua4KCJHZXkykQOJt,2,161,वैभव लक्ष्मी व्रत कथा,Vaibhav Lakshmi Vrat Katha,Katha|LakshmiJi
137,https://youtu.be/UH-qlhvW7A4?si=Ua4KCJHZXkykQOJt,2,595,वैभव लक्ष्मी व्रत कथा,Vaibhav Lakshmi Vrat Katha,Katha|LakshmiJi
138,https://youtu.be/URoRSBBZFgg?si=T85HrSjmY0jyqqr3,2,129,दशावतार कथा:,Dashavatar Katha:,Katha|VishnuJi
138,https://youtu.be/URoRSBBZFgg?si=T85HrSjmY0jyqqr3,2,563,दशावतार कथा:,Dashavatar Katha:,Katha|VishnuJi
139,https://youtu.be/Uv2p2kTnlH8?si=FYYRnfJoBZIy0LmR,2,103,विष्णु गायत्री,Vishnu Gayatri,Mantra|VishnuJi
139,https://youtu.be/Uv2p2kTnlH8?si=FYYRnfJoBZIy0LmR,2,537,विष्णु गायत्री,Vishnu Gayatri,Mantra|VishnuJi
140,https://youtu.be/V1-7O0EPaJk?si=0-xX1NUeG-kZ76qS,2,35,मारुती स्तोत्र,Maruti Stotra,Strotam|HanumanJi
140,https://youtu.be/V1-7O0EPaJk?si=0-xX1NUeG-kZ76qS,2,471,मारुती स्तोत्र,Maruti Stotra,HanumanJi|Strotam
141,https://youtu.be/VYCZdEaHLCE?si=VW3FFZDKm2dzI8oX,2,95,प्रथम पूज्य गणेश,Pratham Pujya Ganesh,Katha|GaneshJi
141,https://youtu.be/VYCZdEaHLCE?si=VW3FFZDKm2dzI8oX,2,529,सबसे पहले गणेश भगवान् की पूजा क्यों करते है,Sabse Pehle Ganesh Bhagwan Ki Puja Kyon Karte Hai,Katha|GaneshJi
142,https://youtu.be/Vb06G2bDFkE?si=mxsOg_3XgD0DSJQi,2,97,द्वादशाक्षर मंत्र,Dwadashakshar Mantra,Mantra|VishnuJi
142,https://youtu.be/Vb06G2bDFkE?si=mxsOg_3XgD0DSJQi,2,531,द्वादशाक्षर मंत्र,Dwadashakshar Mantra,Mantra|VishnuJi
143,https://youtu.be/W9GywBEmin0?si=Y8MZZLmQalTE_osa,2,163,माँ लक्ष्मी और राजा बलि की कथा,Maa Lakshmi Aur Raja Bali Ki Katha,Katha|LakshmiJi
143,https://youtu.be/W9GywBEmin0?si=Y8MZZLmQalTE_osa,2,597,माँ लक्ष्मी और राजा बलि की कथा,Maa Lakshmi Aur Raja Bali Ki Katha,Katha|LakshmiJi
144,https://youtu.be/WCcW1Efq3W4?si=-ql30mOBC_JbYjXP,2,762,उद्यमेन हि सिध्यन्ति कार्याणि न मनोरथैः,Udyamen Hi Sidhyanti Karyani Na Manorathaih,Aarti|Success|Wealth|DurjaJi
144,https://youtu.be/WCcW1Efq3W4?si=-ql30mOBC_JbYjXP,2,905,संकल्प श्लोक,Sankalpa Shlok,Aarti|DurjaJi
145,https://youtu.be/WqiKUywr55o?si=sx_88WGHIxnkZoNM,2,280,ॐ क्लीं कृष्णाय नमः,Om Kleem Krishnaya Namah,Mantra|KrishnaJi
145,https://youtu.be/WqiKUywr55o?si=sx_88WGHIxnkZoNM,2,938,कृष्ण बीज मंत्र,Krishna Beej Mantra,Aarti|Strength|KrishnaJi
146,https://youtu.be/XJqKbDxAa3U?si=8QX2YAec4EyoDiPP,2,315,श्याम तेरी बंसी पुकारे राधा नाम,Shyam Teri Bansi Pukare Radha Naam,Bhajan|KrishnaJi
146,https://youtu.be/XJqKbDxAa3U?si=8QX2YAec4EyoDiPP,2,955,श्याम तेरी बंसी पुकारे राधा नाम,Shyam Teri Bansi Pukare Radha Naam,Aarti|LoveAndRelationship|KrishnaJi
147,https://youtu.be/XhxvcnExPNQ?si=w62P2ANg6x0OryeL,2,70,गणेश अष्टोत्तर शतनाम स्तोत्र:,Ganesh Ashtottara Shatanam Stotra:,Strotam|GaneshJi
147,https://youtu.be/XhxvcnExPNQ?si=w62P2ANg6x0OryeL,2,504,गणेश अष्टोत्तर शतनाम स्तोत्र:,Ganesh Ashtottara Shatanam Stotra:,GaneshJi|Strotam
148,https://youtu.be/XtTG7iT7H3g?si=QwuObktBmdhoY9ZT,2,404,श्यामा आन बसो,Shyama Aan Baso,Aarti|DurjaJi
148,https://youtu.be/XtTG7iT7H3g?si=QwuObktBmdhoY9ZT,2,800,श्यामा आन बसो,Shyama Aan Baso,Aarti|DurjaJi
149,https://youtu.be/Yafs12RHYqw?si=DFgZFimu47Z3K-Ye,2,58,हनुमान रक्षा कवच,Hanuman Raksha Kavach,Katha|HanumanJi
149,https://youtu.be/Yafs12RHYqw?si=DFgZFimu47Z3K-Ye,2,494,हनुमान जी रक्षा कैसे करते हैं ?,Hanuman Ji Raksha Kaise Karte Hain?,HanumanJi|Katha
150,https://youtu.be/Ylxbl767w_w?si=2tEunpeyYL5Rxs1d,2,126,हरी आ जाओ एक बार,Hari Aa Jao Ek Baar,Bhajan|VishnuJi
150,https://youtu.be/Ylxbl767w_w?si=2tEunpeyYL5Rxs1d,2,560,हरी आ जाओ एक बार,Hari Aa Jao Ek Baar,Bhajan|VishnuJi
151,https://youtu.be/Zagf46kv7p8?si=adpqwJ6tLsIAHHr0,2,816,हनुमान मंत्र,Hanuman Mantra,Aarti|Strength|DurjaJi
151,https://youtu.be/Zagf46kv7p8?si=adpqwJ6tLsIAHHr0,2,874,हनुमान मंत्र,Hanuman Mantra,Aarti|DurjaJi
152,https://youtu.be/ZdBVEV5u2To?si=em-5O2iYoV9z50BF,2,364,सर्वमंगल मांगल्ये,Sarvamangala Mangalye,Shloka|DurjaJi|Navratri
152,https://youtu.be/ZdBVEV5u2To?si=em-5O2iYoV9z50BF,2,765,सर्वमङ्गलमाङ्गल्ये शिवे सर्वार्थसाधिके,Sarvamangalamangalye Shive Sarvarthasadhike,Aarti|Success|DurjaJi|Navratri
153,https://youtu.be/ZswQ9qUMDTs?si=JCy5lg1H5mtQ_5JL,2,88,संकट हर लो मंगल कर दो,Sankat Har Lo Mangal Kar Do,Bhajan|GaneshJi
153,https://youtu.be/ZswQ9qUMDTs?si=JCy5lg1H5mtQ_5JL,2,522,संकट हर लो मंगल कर दो,Sankat Har Lo Mangal Kar Do,Bhajan|GaneshJi
154,https://youtu.be/ZxAZksjaUUU?si=pFBqlNlDgtv6Qwxu,2,19,शंकर तेरी जटा में बहती है गंगधारा,Shankar Teri Jata Mein Behti Hai Gangdhara,Bhajan|Shivji
154,https://youtu.be/ZxAZksjaUUU?si=pFBqlNlDgtv6Qwxu,2,455,शंकर तेरी जटा में बहती है गंगधारा,Shankar Teri Jata Mein Behti Hai Gangdhara,Bhajan|Shivji
155,https://youtu.be/_35QngzzdEQ?si=l9SidSRJ4C7GTyks,2,55,हनुमान: शक्ति-भक्ति-बुद्धि,Hanuman: Shakti-Bhakti-Buddhi,Katha|HanumanJi
155,https://youtu.be/_35QngzzdEQ?si=l9SidSRJ4C7GTyks,2,491,"शक्ति, भक्ति और बुद्धि के देव हनुमान जी को समझिए |","Shakti, Bhakti Aur Buddhi Ke Dev Hanuman Ji Ko Samjhiye |",HanumanJi|Katha
156,https://youtu.be/_97POkIQ_kQ?si=2Nyp0GAVtCXv1eOf,2,34,रक्षा कवच मंत्र:,Raksha Kavach Mantra:,Mantra|HanumanJi
156,https://youtu.be/_97POkIQ_kQ?si=2Nyp0GAVtCXv1eOf,2,470,रक्षा कवच मंत्र:,Raksha Kavach Mantra:,Health|Happiness|Mantra|Strength|HanumanJi
157,https://youtu.be/_NgJw_JU0N0?si=xxET0DfzB9lul_dc,2,80,जय देव जय देव जय मंगलमूर्ती,Jai Dev Jai Dev Jai Mangalmurti,Aarti|GaneshJi
157,https://youtu.be/_NgJw_JU0N0?si=xxET0DfzB9lul_dc,2,514,जय देव जय देव जय मंगलमूर्ती,Jai Dev Jai Dev Jai Mangalmurti,Aarti|GaneshJi
158,https://youtu.be/_TGfTsdHi0c?si=S1p1qdhJL2vCsEl6,2,120,सशंखचक्रं सकिरीटकुण्डलं,Sashankhachakram Sakiritakundalam,Shloka|VishnuJi
158,https://youtu.be/_TGfTsdHi0c?si=S1p1qdhJL2vCsEl6,2,554,सशंखचक्रं सकिरीटकुण्डलं,Sashankhachakram Sakiritakundalam,Shloka|VishnuJi
159,https://youtu.be/_oOQ5UYKAKo?si=LHHmXG1Si_5d1Gky,2,81,आरती सिद्धिविनायक जी की,Aarti Siddhivinayak Ji Ki,Aarti|GaneshJi
159,https://youtu.be/_oOQ5UYKAKo?si=LHHmXG1Si_5d1Gky,2,515,आरती सिद्धिविनायक जी की,Aarti Siddhivinayak Ji Ki,Aarti|GaneshJi
160,https://youtu.be/a5qd1rCqkvI?si=s5oYDC9M7BF8gZIn,2,65,ॐ लम्बोदराय नमः,Om Lambodaray Namah,Mantra|GaneshJi
160,https://youtu.be/a5qd1rCqkvI?si=s5oYDC9M7BF8gZIn,2,500,ॐ लम्बोदराय नमः,Om Lambodaray Namah,Mantra|GaneshJi
161,https://youtu.be/aH2ipOQ1_bU?si=O2s_vctg1Roye0xu,2,68,ऋणहर्ता गणेश स्तोत्र:,Rinaharta Ganesh Stotra:,Strotam|GaneshJi
161,https://youtu.be/aH2ipOQ1_bU?si=O2s_vctg1Roye0xu,2,502,ऋणहर्ता गणेश स्तोत्र:,Rinaharta Ganesh Stotra:,GaneshJi|Health|Wealth|Strotam
162,https://youtu.be/aRHDmzWFPdo?si=rRwqcCmyV9MQrXkS,2,159,शुभ लाभ धन वैभव दाता जय,Shubh Labh Dhan Vaibhav Data Jai,Bhajan|LakshmiJi
162,https://youtu.be/aRHDmzWFPdo?si=rRwqcCmyV9MQrXkS,2,593,शुभ लाभ धन वैभव दाता जय,Shubh Labh Dhan Vaibhav Data Jai,Bhajan|LakshmiJi
163,https://youtu.be/aTFeZxXkL78?si=HaE-tYiH834XPpXn,2,414,संकट नाशन गणेश स्तोत्र,Sankat Nashan Ganesh Stotra,Aarti|DurjaJi
163,https://youtu.be/aTFeZxXkL78?si=HaE-tYiH834XPpXn,2,849,संकट नाशन गणेश स्तोत्र,Sankat Naashan Ganesh Stotra,Aarti|DurjaJi
164,https://youtu.be/av3Vf23CRqc?si=hRrw_iHsdMJ8WfIw,2,59,हनुमान लंका गमन,Hanuman Lanka Gaman,Katha|HanumanJi
164,https://youtu.be/av3Vf23CRqc?si=hRrw_iHsdMJ8WfIw,2,495,जब हनुमान जी चले लंका माता जानकी को खोजने |,Jab Hanuman Ji Chale Lanka Mata Janki Ko Khojne |,HanumanJi|Katha
165,https://youtu.be/av9FFShVYBU?si=Ad06fEsAnohtH32q,2,69,श्री गणेश कवच:,Shri Ganesh Kavach:,Strotam|GaneshJi
165,https://youtu.be/av9FFShVYBU?si=Ad06fEsAnohtH32q,2,503,श्री गणेश कवच:,Shri Ganesh Kavach:,GaneshJi|Strotam
166,https://youtu.be/bQrYmTfw59Q?si=h7eoNNv6DhDZhGuT,2,84,अगजानन पद्मार्कं श्लोक,Agajanan Padmarkam Shloka,Shloka|GaneshJi
166,https://youtu.be/bQrYmTfw59Q?si=h7eoNNv6DhDZhGuT,2,518,अगजानन पद्मार्कं,Agajanan Padmarkam,Shloka|GaneshJi
167,https://youtu.be/bo62sjQ0CmE?si=t1lAn32pD2F23gVQ,2,79,शेंदूर लाल चढ़ायो अच्छा गजमुख को,Shendur Lal Chadhayo Achchha Gajmukh Ko,Aarti|GaneshJi
