file,index,title_hi,title_en,urls,old_tags,new_tags,resolution
Mantra-Aur_audio_automation/new-tracks-payload-deduped.json,637,श्री राम स्तुति,Shri Ram Stuti,https://youtu.be/leVoi6kkp3o?si=v3atP52xIcpUEFs8,Katha|Knowledge|Peace|Shloka|Stuti|Wealth,Peace|Stuti,title_match:1.000|line:774
Mantra-Aur_audio_automation/new-tracks-payload-deduped.json,638,शिव रुद्राष्टकम स्तुति,Shiv Rudrashtakam Stuti,https://youtu.be/8xvbnfVIJL4?si=nj45iNF3J8MaTlA_,Katha|Peace|Stuti|Wealth,Peace|Stuti,title_match:1.000|line:775
Mantra-Aur_audio_automation/new-tracks-payload-deduped.json,639,नारायण स्तुति,Narayan Stuti,https://youtu.be/Im5TK-glA9M?si=9nkexVkWvXGF3cUA,Mantra|Peace|Stuti|VishnuJi|Wealth,Peace|Stuti,title_match:1.000|line:776
Mantra-Aur_audio_automation/new-tracks-payload-deduped.json,640,शिव मानस स्तुति,Shiv Manas Stuti,https://youtu.be/HblVEP-ecEo?si=XaU9U-v4WoR7-NDE,Knowledge|Peace|Stuti,Peace|Stuti,title_match:1.000|line:777
Mantra-Aur_audio_automation/new-tracks-payload-deduped.json,641,सरस्वती स्तुति,Saraswati Stuti,https://youtu.be/Njc1Hu6WPDU?si=2e_xq2AoGxLJomUg,Peace|Stuti|Wealth,Peace|Stuti,title_match:1.000|line:778
Mantra-Aur_audio_automation/new-tracks-payload-deduped.json,644,श्री कृष्ण स्तुति,Shri Krishna Stuti,https://youtu.be/f_tCqLX6GNU?si=g9esdPlr_XnbbTWa,Knowledge|Peace|Stuti|Wealth,Peace|Stuti,title_match:1.000|line:781
Mantra-Aur_audio_automation/new-tracks-payload-deduped.json,646,उपनिषद शांति पाठ,Upanishad Shanti Path,https://youtu.be/vfzibQrVPoM?si=y7xPU6cE7-JtCkvc,Peace|Shloka|Wealth,Peace|Shloka,title_match:1.000|line:786
Mantra-Aur_audio_automation/new-tracks-payload-deduped.json,651,कठोपनिषद शांति,Kathopanishad Shanti,https://youtu.be/iRVIbOMymj0?si=cFBjMhHR-DcFq9_Y,BhojanSePehle|Katha|Mantra|Peace|Shloka|Wealth,Peace|Shloka,title_match:1.000|line:792
Mantra-Aur_audio_automation/new-tracks-payload-deduped.json,656,अध्यात्म श्लोक,Adhyatma Shlok,https://youtube.com/shorts/vp2Wp1mtb7o?si=ZDoZPcitIfChkb7U,Knowledge|Peace|Shloka,Peace|Shloka,title_match:1.000|line:797
Mantra-Aur_audio_automation/new-tracks-payload-deduped.json,657,दुर्गा बीज मंत्र,Durga Beej Mantra,https://youtu.be/jB4aaP2X7S4?si=fNw_s_3Ep9aH-uJZ,DurjaJi|Katha|Mantra|Peace|Strength|Wealth,Mantra|Strength,title_match:1.000|line:803
Mantra-Aur_audio_automation/new-tracks-payload-deduped.json,658,हनुमान बीज मंत्र,Hanuman Beej Mantra,https://youtu.be/o5Uk1sxGBZU?si=aIuPQqmzIrromxMt,HanumanJi|Mantra|Strength,HanumanJi|Mantra,title_match:1.000|line:79
Mantra-Aur_audio_automation/new-tracks-payload-deduped.json,661,हनुमान स्तुति मंत्र,Hanuman Stuti Mantra,https://youtu.be/iWd6VAWduZg?si=qrMcv4ayCSmC3X_q,HanumanJi|Katha|Mantra|Shloka|Strength|Stuti|Wealth,Strength|Stuti,title_match:1.000|line:807
Mantra-Aur_audio_automation/new-tracks-payload-deduped.json,662,दुर्गा दुःस्वप्न निवारण,Durga Duhswapna Nivaran,https://youtu.be/GHBynIok2Lo?si=uHYmAAtpv22yQ64n,DurjaJi|Mantra|Strength,Strength,title_match:1.000|line:808
Mantra-Aur_audio_automation/new-tracks-payload-deduped.json,664,राम रक्षा कवच मंत्र,Ram Raksha Kavach Mantra,https://youtu.be/y-Xv63obhKI?si=M5eZNo40oYpESgJA,Katha|Mantra|Ramji|Shloka|Strength|Strotam|Wealth,Mantra|Strength,title_match:1.000|line:811
Mantra-Aur_audio_automation/new-tracks-payload-deduped.json,665,महामृत्युंजय मंत्र,Mahamrityunjay Mantra,https://youtu.be/OV9LXGOXjgs?si=0izGm1eYkmBS0343,Katha|Mantra|Peace|Shivji|Shloka|Strength|Wealth,Mantra|Shivji,title_match:1.000|line:6
Mantra-Aur_audio_automation/new-tracks-payload-deduped.json,667,कार्तिकेय मंत्र,Kartikeya Mantra,https://youtu.be/5arZWUzAQ2U?si=t1dIPuKyuZOw08Cb,Mantra|Shloka|Strength|Wealth,Mantra|Strength,title_match:1.000|line:814
Mantra-Aur_audio_automation/new-tracks-payload-deduped.json,670,सर्व सुरक्षा मंत्र,Sarva Suraksha Mantra,https://youtu.be/bc1obsjb58c?si=oQIb1G1Fx1wOJ8Gw,Mantra|Peace|Shivji|Shloka|Strength|Wealth,Mantra|Strength,title_match:1.000|line:817
Mantra-Aur_audio_automation/new-tracks-payload-deduped.json,671,हनुमान चालीसा,Hanuman Chalisa,https://youtu.be/AETFvQonfV8?si=YezmW2nYi76Eoi6Q,Chalisa|HanumanJi|Katha|Strength|Wealth,Chalisa|HanumanJi,title_match:1.000|line:107
Mantra-Aur_audio_automation/new-tracks-payload-deduped.json,672,दुर्गा चालीसा,Durga Chalisa,https://youtu.be/fsMzgFMMGxA?si=vMcngDgu3vYUf4te,Chalisa|DurjaJi|Strength|Wealth,Chalisa|Strength,title_match:1.000|line:845
Mantra-Aur_audio_automation/new-tracks-payload-deduped.json,673,शिव चालीसा,Shiv Chalisa,https://youtu.be/-mUoM-sSzkc?si=a3TP0d2Z_b5S-kCr,Chalisa|Shivji|Strength,Chalisa|Shivji,title_match:1.000|line:36
Mantra-Aur_audio_automation/new-tracks-payload-deduped.json,677,शनि चालीसा,Shani Chalisa,https://youtu.be/MJ14wONWjWg?si=DEpgPZC7NuC6rPgX,Chalisa|ShaniiDevJi|Strength,Chalisa|ShaniiDevJi,title_match:1.000|line:351
Mantra-Aur_audio_automation/new-tracks-payload-deduped.json,678,राम चालीसा,Ram Chalisa,https://youtu.be/MoJw2s6q4P0?si=R2XibwgmtcN1lazL,Chalisa|Katha|Ramji|Strength|Wealth,Chalisa|Strength,title_match:1.000|line:851
Mantra-Aur_audio_automation/new-tracks-payload-deduped.json,683,गणेश चालीसा,Ganesh Chalisa,https://youtu.be/WyHFSjN0miU?si=C2PbbebEskn6KqLR,Chalisa|GaneshJi|Katha|Strength|Wealth,Chalisa|GaneshJi,title_match:1.000|line:471
Mantra-Aur_audio_automation/new-tracks-payload-deduped.json,684,सरस्वती चालीसा,Saraswati Chalisa,https://youtu.be/w19sRwFqbwY?si=gQYxs5wL-HxhsoAF,Chalisa|Strength|Wealth,Chalisa|Strength,title_match:1.000|line:857
Mantra-Aur_audio_automation/new-tracks-payload-deduped.json,685,लक्ष्मी चालीसा,Lakshmi Chalisa,https://youtu.be/aLKLcvJZ2Hc?si=LghSz9KgBnH3YqXK,Chalisa|LakshmiJi|Shloka|Strength|Wealth,Chalisa|Strength,title_match:1.000|line:858
Mantra-Aur_audio_automation/new-tracks-payload-deduped.json,686,सरस्वती बीज मंत्र,Saraswati Beej Mantra,https://youtu.be/B2Mbb_uUC8E?si=9o3n9FgDqedN50LH,Knowledge|Mantra|Shloka|Wealth,Knowledge|Mantra,title_match:1.000|line:865
Mantra-Aur_audio_automation/new-tracks-payload-deduped.json,687,गायत्री मंत्र,Gayatri Mantra,https://youtu.be/nwRoHC83wx0?si=f1Akd4C3BSvXNJaE,Katha|Knowledge|Mantra|Peace|Shloka|Wealth,Mantra|Peace,title_match:1.000|line:730
Mantra-Aur_audio_automation/new-tracks-payload-deduped.json,688,विद्या प्राप्ति मंत्र,Vidya Prapti Mantra,https://youtube.com/shorts/8HTkpFKRqbw?si=gXDWT4gUuB1QS0Sj,Knowledge|Mantra|Shloka,Knowledge|Mantra,title_match:1.000|line:867
Mantra-Aur_audio_automation/new-tracks-payload-deduped.json,689,गणेश विद्या मंत्र,Ganesh Vidya Mantra,https://youtu.be/Naruxgq6oMU?si=FcMrbfkDJoW6MNjX,GaneshJi|Katha|Knowledge|Mantra|Peace|Shloka|Wealth,Knowledge|Mantra,title_match:1.000|line:868
Mantra-Aur_audio_automation/new-tracks-payload-deduped.json,693,नवग्रह सरस्वती,Navgrah Saraswati,https://youtu.be/-NqX8zOZ62w?si=Gama0RD6ZBaBqVBt,Knowledge|Mantra|Peace|Shloka|Wealth,Knowledge,title_match:1.000|line:872
Mantra-Aur_audio_automation/new-tracks-payload-deduped.json,695,सूर्य प्रज्ञा मंत्र,Surya Pragya Mantra,https://youtu.be/kOgaTaFcgjU?si=JDvMuvOFUXbD0Icu,Knowledge|Mantra|Shloka|Wealth,Knowledge|Mantra,title_match:1.000|line:874
Mantra-Aur_audio_automation/new-tracks-payload-deduped.json,699,नील सरस्वती स्तोत्र,Neel Saraswati Stotra,https://youtu.be/log_B4nMkH0?si=T7hhpGvgFFSaNdjq,Knowledge|Strotam|Wealth,Knowledge|Strotam,title_match:1.000|line:882
Mantra-Aur_audio_automation/new-tracks-payload-deduped.json,701,दक्षिणमूर्ति स्तोत्र,Dakshinamurti Stotra,https://youtu.be/LNrQLgfTGJA?si=Ny6Y5AKVVghnbuXG,Knowledge|Peace|Strotam,Knowledge|Strotam,title_match:1.000|line:884
Mantra-Aur_audio_automation/new-tracks-payload-deduped.json,702,बृहस्पति स्तोत्र,Brihaspati Stotra,https://youtu.be/R15QXx7yRUo?si=aCpS8BKqgcMwoOqs,Knowledge|Strotam|Stuti,Knowledge|Strotam,title_match:1.000|line:885
Mantra-Aur_audio_automation/new-tracks-payload-deduped.json,706,गणेश पंचरत्न स्तोत्र,Ganesh Pancharatna Stotra,https://youtu.be/vYFOV9nj-_w?si=_NycUXJsmBt6Da4d,Ashtakam|GaneshJi|Katha|Knowledge|Strotam|Wealth,Knowledge|Strotam,title_match:1.000|line:889
Mantra-Aur_audio_automation/new-tracks-payload-deduped.json,708,गणेश स्तुति (गजाननं भूत..),Ganesh Stuti (Gajananm Bhut..),https://youtu.be/6fl5JFL-SoA?si=q5d9ZR9bNuB-cEot,GaneshJi|Knowledge|Shloka|Stuti,Knowledge|Stuti,title_match:1.000|line:894
Mantra-Aur_audio_automation/new-tracks-payload-deduped.json,709,गुरु वंदना (गुरुर्ब्रह्मा..),Guru Vandana (Gururbrahma..),https://youtube.com/shorts/ycvqpPFyQSU?si=tJjnZm6QMTDBoMPY,Knowledge|PoojaKeSamay|Stuti,Knowledge|Stuti,title_match:1.000|line:895
Mantra-Aur_audio_automation/new-tracks-payload-deduped.json,710,शिव मानस स्तुति,Shiv Manas Stuti,https://youtu.be/HblVEP-ecEo?si=XaU9U-v4WoR7-NDE,Knowledge|Peace|Stuti,Peace|Stuti,title_match:1.000|line:777
Mantra-Aur_audio_automation/new-tracks-payload-deduped.json,711,हनुमान बुद्धि स्तुति,Hanuman Buddhi Stuti,https://youtu.be/OOS-Pcovi-4?si=vJZVLePUjRe5jde6,Katha|Knowledge|Stuti|Wealth,Knowledge|Stuti,title_match:1.000|line:897
Mantra-Aur_audio_automation/new-tracks-payload-deduped.json,713,विष्णु स्तुति (शान्ताकारं..),Vishnu Stuti (Shantakaram..),https://youtu.be/XAxNnRPoyiU?si=SzEsaZlOfS48Hd-b,Knowledge|Shloka|Stuti|VishnuJi|Wealth,Knowledge|Stuti,title_match:1.000|line:899
Mantra-Aur_audio_automation/new-tracks-payload-deduped.json,714,राम स्तुति (श्री रामचन्द्र..),Ram Stuti (Shri Ramchandra..),https://youtu.be/leVoi6kkp3o?si=v3atP52xIcpUEFs8,Katha|Knowledge|Peace|Shloka|Stuti|Wealth,Knowledge|Stuti,title_match:1.000|line:900
Mantra-Aur_audio_automation/new-tracks-payload-deduped.json,716,कृष्ण स्तुति (कस्तूरी तिलकम..),Krishna Stuti (Kasturi Tilakam..),https://youtu.be/f_tCqLX6GNU?si=g9esdPlr_XnbbTWa,Knowledge|Peace|Stuti|Wealth,Knowledge|Stuti,title_match:1.000|line:902
Mantra-Aur_audio_automation/new-tracks-payload-deduped.json,717,बृहस्पति स्तुति,Brihaspati Stuti,https://youtu.be/R15QXx7yRUo?si=F8f5-iFv9tBh6OJx,Knowledge|Strotam|Stuti,Knowledge|Stuti,title_match:1.000|line:903
Mantra-Aur_audio_automation/new-tracks-payload-deduped.json,718,गुरु श्लोक,Guru Shlok,https://youtu.be/jXPk7TnZC4c?si=3IMkISoz8uz7DN_R,Knowledge|Mantra|Peace|Shloka,Knowledge|Shloka,title_match:1.000|line:907
Mantra-Aur_audio_automation/new-tracks-payload-deduped.json,723,वैदिक विद्या,Vedic Vidya,https://youtube.com/shorts/vp2Wp1mtb7o?si=94qjGBD7qZDFoWA3,Knowledge|Peace|Shloka,Knowledge|Shloka,title_match:1.000|line:912
Mantra-Aur_audio_automation/new-tracks-payload-deduped.json,724,सरस्वती श्लोक,Saraswati Shlok,https://youtube.com/shorts/8HTkpFKRqbw?si=lKsOmUxq3-s1g_eR,Knowledge|Mantra|Shloka,Knowledge|Shloka,title_match:1.000|line:913
Mantra-Aur_audio_automation/new-tracks-payload-deduped.json,727,गीता श्लोक 2,Gita Shlok 2,https://youtube.com/shorts/8-qBFaUbKfs?si=KrUhmC4PxuR0yc_a,Knowledge|Shloka|Wealth,Knowledge|Shloka,title_match:1.000|line:916
Mantra-Aur_audio_automation/new-tracks-payload-deduped.json,729,महालक्ष्मी बीज मंत्र,Mahalakshmi Beej Mantra,https://youtu.be/bcs4geISuy0?si=iIlUMsgUwP0VAQdf,Katha|LakshmiJi|Mantra|Peace|Shloka|Wealth,LakshmiJi|Mantra,title_match:1.000|line:286
Mantra-Aur_audio_automation/new-tracks-payload-deduped.json,730,कुबेर मंत्र,Kuber Mantra,https://youtu.be/IKGvPex_NQM?si=1DrV4jmYl-n-B0rm,Mantra|Shloka|Wealth,Mantra|Wealth,title_match:1.000|line:925
Mantra-Aur_audio_automation/new-tracks-payload-deduped.json,731,महालक्ष्मी मूल मंत्र,Mahalakshmi Mool Mantra,https://youtu.be/m8hvtU9Lzzk?si=1K9flqSsHLdbD1bx,LakshmiJi|Mantra|Wealth,Mantra|Wealth,title_match:1.000|line:926
Mantra-Aur_audio_automation/new-tracks-payload-deduped.json,732,लक्ष्मी मंत्र,Lakshmi Mantra,https://youtu.be/g_czAYo3MKQ?si=-LU0VBJs1MmgBg7t,LakshmiJi|Mantra|Wealth,Mantra|Wealth,title_match:1.000|line:927
Mantra-Aur_audio_automation/new-tracks-payload-deduped.json,735,विष्णु लक्ष्मी मंत्र,Vishnu Lakshmi Mantra,https://youtu.be/4-XRc7ofCkM?si=bWMvUOXKrHoN6k3S,Mantra|Shloka|Wealth,Mantra|Wealth,title_match:1.000|line:930
Mantra-Aur_audio_automation/new-tracks-payload-deduped.json,736,महालक्ष्मी गायत्री,Mahalakshmi Gayatri,https://youtu.be/HeqiNrjiCfk?si=EyUBWgbK16-rLLp0,LakshmiJi|Mantra|Shloka|Wealth,Wealth,title_match:1.000|line:931
Mantra-Aur_audio_automation/new-tracks-payload-deduped.json,739,कनकधारा स्तोत्र,Kanakdhara Stotra,https://youtu.be/3Y1JGvieOBk?si=-Vziy6rODds0zN_H,LakshmiJi|Strotam|Wealth,LakshmiJi|Strotam,title_match:1.000|line:297
Mantra-Aur_audio_automation/new-tracks-payload-deduped.json,740,श्री सूक्तम,Shri Suktam,https://youtu.be/OC7LQxuhQUU?si=Dk4q0uGOrbCSfm7I,LakshmiJi|Shloka|Strotam|Wealth,LakshmiJi|Strotam,title_match:1.000|line:295
Mantra-Aur_audio_automation/new-tracks-payload-deduped.json,741,महालक्ष्मी अष्टकम,Mahalakshmi Ashtakam,https://youtu.be/RDWtngDhknA?si=WCTJjON7OPrv6Hdy,LakshmiJi|Shloka|Strotam|Wealth,Strotam|Wealth,title_match:1.000|line:939
Mantra-Aur_audio_automation/new-tracks-payload-deduped.json,743,अष्टलक्ष्मी स्तोत्र,Ashtalakshmi Stotra,https://youtu.be/qb5EuozSWA0?si=1DOqyZO7j9BrmhKi,LakshmiJi|Strotam|Wealth,LakshmiJi|Strotam,title_match:1.000|line:300
Mantra-Aur_audio_automation/new-tracks-payload-deduped.json,744,लक्ष्मी हृदय स्तोत्र,Lakshmi Hridaya Stotra,https://youtu.be/phOoGvDu_h4?si=XKx4FvAb65DYm0Vv,LakshmiJi|Strotam|Wealth,LakshmiJi|Strotam,title_match:1.000|line:298
Mantra-Aur_audio_automation/new-tracks-payload-deduped.json,745,गणेश संकटनाशन स्तोत्र,Ganesh Sankatnashan Stotra,https://youtu.be/aTFeZxXkL78?si=duxsc5pwTGoNRBpq,GaneshJi|Katha|Strotam|Wealth,Strotam|Wealth,title_match:1.000|line:943
Mantra-Aur_audio_automation/new-tracks-payload-deduped.json,748,नारायण सूक्तम,Narayan Suktam,https://youtu.be/vLP6gdiDbOU?si=m7rY9Wm1sygwWuaf,Strotam|VishnuJi|Wealth,Strotam|Wealth,title_match:1.000|line:946
Mantra-Aur_audio_automation/new-tracks-payload-deduped.json,752,गणेश चालीसा,Ganesh Chalisa,https://youtu.be/WyHFSjN0miU?si=C2PbbebEskn6KqLR,Chalisa|GaneshJi|Katha|Strength|Wealth,Chalisa|GaneshJi,title_match:1.000|line:471
Mantra-Aur_audio_automation/new-tracks-payload-deduped.json,753,सरस्वती चालीसा,Saraswati Chalisa,https://youtu.be/w19sRwFqbwY?si=gQYxs5wL-HxhsoAF,Chalisa|Strength|Wealth,Chalisa|Strength,title_match:1.000|line:857
Mantra-Aur_audio_automation/new-tracks-payload-deduped.json,755,लक्ष्मी जी की आरती,Lakshmi Ji Ki Aarti,https://youtu.be/zdZ67AM47u8?si=Ff03RfC0f0Fll-oI,Aarti|Shloka|Wealth,Aarti|Wealth,title_match:1.000|line:960
Mantra-Aur_audio_automation/new-tracks-payload-deduped.json,756,कुबेर जी की आरती,Kuber Ji Ki Aarti,https://youtu.be/c0J1WntPaDg?si=MKuPTGQBJ6wKVF5s,Aarti|Shloka|Wealth,Aarti|Wealth,title_match:1.000|line:961
Mantra-Aur_audio_automation/new-tracks-payload-deduped.json,759,नमो नमस्तेऽस्तु महामाये श्रीपीठे सुरपूजिते,Namo Namastestu Mahamaye Shripithe Surapujite,https://youtube.com/shorts/7BEYmt8EeX8?si=kqi58ODFW_qjBs1A,Shloka|Strotam|Wealth,Shloka|Wealth,title_match:1.000|line:967
Mantra-Aur_audio_automation/new-tracks-payload-deduped.json,760,धनं धान्यं पशुं बहुपुत्रलाभं शतसंवत्सरं दीर्घमायुः,Dhanam Dhanyam Pashum Bahuputralabham Shatasamvatsaram DirghamAyuh,https://youtube.com/shorts/8hbV_LQKvv0?si=k4cFAIlX83ys0rDI,Shloka|Strotam|Wealth,Shloka|Wealth,title_match:1.000|line:968
Mantra-Aur_audio_automation/new-tracks-payload-deduped.json,763,यक्षाय कुबेराय वैश्रवणाय धनधान्याधिपतये,Yakshaya Kuberaya Vaishravanaya Dhanadhanyadhipataye,https://youtu.be/IKGvPex_NQM?si=wE8sis6qTbHLMdVg,Mantra|Shloka|Wealth,Shloka|Wealth,title_match:1.000|line:973
Mantra-Aur_audio_automation/new-tracks-payload-deduped.json,764,कर्मण्येवाधिकारस्ते मा फलेषु कदाचन,Karmanyevadhikaraste Ma Phaleshu Kadachana,https://youtube.com/shorts/8-qBFaUbKfs?si=3v_PngXwBsh9bHST,Knowledge|Shloka|Wealth,Shloka|Wealth,title_match:1.000|line:974
Mantra-Aur_audio_automation/new-tracks-payload-deduped.json,765,सर्वमङ्गलमाङ्गल्ये शिवे सर्वार्थसाधिके,Sarvamangalamangalye Shive Sarvarthasadhike,https://youtu.be/ZdBVEV5u2To?si=em-5O2iYoV9z50BF,DurjaJi|Shloka|Wealth,Shloka|Wealth,title_match:1.000|line:975
Mantra-Aur_audio_automation/new-tracks-payload-deduped.json,766,आपदामपहर्तारं दातारं सर्वसंपदाम्,Apadamapahartaram Dataram Sarvasampadam,https://youtu.be/y-Xv63obhKI?si=M5eZNo40oYpESgJA,Katha|Mantra|Ramji|Shloka|Strength|Strotam|Wealth,Shloka|Wealth,title_match:1.000|line:976
Mantra-Aur_audio_automation/new-tracks-payload-deduped.json,769,कात्यायनी मंत्र,Katyayani Mantra,https://youtu.be/6YC07U56lEE?si=yMIUoQan-D0osO7O,Shloka|Stuti|Wealth,Shloka|Wealth,title_match:1.000|line:985
Mantra-Aur_audio_automation/new-tracks-payload-deduped.json,772,विष्णु-लक्ष्मी मंत्र,Vishnu-Lakshmi Mantra,https://youtu.be/4-XRc7ofCkM?si=X27vyybJleAeslG2,Mantra|Shloka|Wealth,Mantra|Wealth,title_match:1.000|line:930
Mantra-Aur_audio_automation/new-tracks-payload-deduped.json,773,शिव शक्ति मंत्र,Shiv Shakti Mantra,https://youtu.be/Ly_Md1OOyTE?si=ni-k1rrLMF2suMfD,Katha|Mantra|Shivji|Shloka|Wealth,Shloka|Wealth,title_match:1.000|line:989
Mantra-Aur_audio_automation/new-tracks-payload-deduped.json,774,रुद्र मंत्र,Rudra Mantra,https://youtu.be/bc1obsjb58c?si=oQIb1G1Fx1wOJ8Gw,Mantra|Peace|Shivji|Shloka|Strength|Wealth,Shloka|Wealth,title_match:1.000|line:990
Mantra-Aur_audio_automation/new-tracks-payload-deduped.json,776,माँ सरस्वती मंत्र,Maa Saraswati Mantra,https://youtu.be/B2Mbb_uUC8E?si=9o3n9FgDqedN50LH,Knowledge|Mantra|Shloka|Wealth,Shloka|Wealth,title_match:1.000|line:992
Mantra-Aur_audio_automation/new-tracks-payload-deduped.json,778,मधुराष्टकम,Madhurashtakam,https://youtu.be/sdZpM8paUnM?si=nAeAA34E_6X4S8uO,Ashtakam|Katha|Peace|Strotam|Wealth,Ashtakam|Peace,title_match:1.000|line:762
Mantra-Aur_audio_automation/new-tracks-payload-deduped.json,783,लक्ष्मी नारायण स्तोत्र,Lakshmi Narayan Stotra,https://youtu.be/EkAUXHqqaLk?si=b2ZaLaeUWX9IOTP5,Strotam|VishnuJi|Wealth,Strotam|VishnuJi,title_match:1.000|line:235
Mantra-Aur_audio_automation/new-tracks-payload-deduped.json,784,कृष्ण अष्टकम,Krishna Ashtakam,https://youtu.be/PvdeDNeCiQc?si=GEiACiPyXCFv9oen,Ashtakam|KrishnaJi|Peace|Strotam|Wealth,Ashtakam|KrishnaJi,title_match:1.000|line:543
Mantra-Aur_audio_automation/new-tracks-payload-deduped.json,789,सीता स्तुति,Sita Stuti,https://youtu.be/RlNJspksnbg?si=RCael-63gpq5zKU4,Ramji|Stuti|Wealth,Stuti|Wealth,title_match:1.000|line:1012
Mantra-Aur_audio_automation/new-tracks-payload-deduped.json,790,कृष्ण स्तुति,Krishna Stuti,https://youtu.be/f_tCqLX6GNU?si=g9esdPlr_XnbbTWa,Knowledge|Peace|Stuti|Wealth,Stuti|Wealth,title_match:1.000|line:1013
Mantra-Aur_audio_automation/new-tracks-payload-deduped.json,792,गोपाल स्तुति,Gopal Stuti,https://youtu.be/gyLT2Yz_yHo?si=nhoDAX1GtLKoJJzs,KrishnaJi|Strotam|Stuti|Wealth,Stuti|Wealth,title_match:1.000|line:1015
Mantra-Aur_audio_automation/new-tracks-payload-deduped.json,793,दुर्गा स्तुति,Durga Stuti,https://youtu.be/1kskWmG_u5Q?si=NtjDNiRY45StpS88,Shloka|Stuti|Wealth,Stuti|Wealth,title_match:1.000|line:1016
Mantra-Aur_audio_automation/new-tracks-payload-deduped.json,794,नारायण स्तुति,Narayan Stuti,https://youtu.be/Im5TK-glA9M?si=9nkexVkWvXGF3cUA,Mantra|Peace|Stuti|VishnuJi|Wealth,Peace|Stuti,title_match:1.000|line:776
Mantra-Aur_audio_automation/new-tracks-payload-deduped.json,795,सरस्वती स्तुति,Saraswati Stuti,https://youtu.be/Njc1Hu6WPDU?si=2e_xq2AoGxLJomUg,Peace|Stuti|Wealth,Peace|Stuti,title_match:1.000|line:778
Mantra-Aur_audio_automation/new-tracks-payload-deduped.json,796,हनुमान स्तुति,Hanuman Stuti,https://youtu.be/iWd6VAWduZg?si=qrMcv4ayCSmC3X_q,HanumanJi|Katha|Mantra|Shloka|Strength|Stuti|Wealth,Stuti|Wealth,title_match:1.000|line:1019
Mantra-Aur_audio_automation/new-tracks-payload-deduped.json,797,गणेश स्तुति,Ganesh Stuti,https://youtu.be/agqwzb3YzQ0?si=XnSUpCXTo4pmEzDK,Katha|Stuti|Wealth,Stuti|Wealth,title_match:1.000|line:1020
Mantra-Aur_audio_automation/new-tracks-payload-deduped.json,799,अच्युतम केशवम,Achyutam Keshavam,https://youtu.be/3yczGKnskts?si=FvdBzJon0L1sUzSE,Bhajan|Chalisa|Katha|KrishnaJi|Peace|Shloka|Stuti|VishnuJi|Wealth,Peace,title_match:1.000|line:753
Mantra-Aur_audio_automation/new-tracks-payload-deduped.json,802,यशोमती मैया से बोले,Yashomati Maiya Se Bole,https://youtu.be/yWTN6bsDWN4?si=UqPSo0fBRLeKdbXM,Bhajan|KrishnaJi|Stuti|Wealth,Stuti|Wealth,title_match:1.000|line:1028
Mantra-Aur_audio_automation/new-tracks-payload-deduped.json,807,ऐसी लागी लगन,Aisi Lagi Lagan,https://youtu.be/dnCE-kSHES0?si=cYpIjXtwIhaE19YB,Chalisa|Katha|Stuti|Wealth,Stuti|Wealth,title_match:1.000|line:1033
Mantra-Aur_audio_automation/new-tracks-payload-deduped.json,809,गायत्री मंत्र,Gayatri Mantra,https://youtu.be/nwRoHC83wx0?si=f1Akd4C3BSvXNJaE,Katha|Knowledge|Mantra|Peace|Shloka|Wealth,Mantra|Peace,title_match:1.000|line:730
Mantra-Aur_audio_automation/new-tracks-payload-deduped.json,810,महामृत्युंजय,Mahamrityunjay,https://youtu.be/OV9LXGOXjgs?si=0izGm1eYkmBS0343,Katha|Mantra|Peace|Shivji|Shloka|Strength|Wealth,Katha|Wealth,title_match:1.000|line:1056
Mantra-Aur_audio_automation/new-tracks-payload-deduped.json,811,हरे कृष्ण महामंत्र,Hare Krishna Mahamantra,https://youtu.be/Zdcth9NndEA?si=cBoFKjOpIFF2NbjP,Katha|KrishnaJi|Mantra|Peace|Wealth,Katha|Wealth,title_match:1.000|line:1057
Mantra-Aur_audio_automation/new-tracks-payload-deduped.json,812,गणेश मंत्र,Ganesha Mantra,https://youtu.be/Naruxgq6oMU?si=xqSFGrw15ZFcqKY-,GaneshJi|Katha|Knowledge|Mantra|Peace|Shloka|Wealth,Mantra|Peace,title_match:1.000|line:735
Mantra-Aur_audio_automation/new-tracks-payload-deduped.json,813,शांति मंत्र,Shanti Mantra,https://youtu.be/iRVIbOMymj0?si=p9yfDWWAsb63wtMq,BhojanSePehle|Katha|Mantra|Peace|Shloka|Wealth,BhojanSePehle,title_match:1.000|line:697
Mantra-Aur_audio_automation/new-tracks-payload-deduped.json,814,शिव पंचाक्षर,Shiv Panchakshar,https://youtube.com/shorts/AK-fDVxDV6A?si=hJqXBNcFgGpUmF7A,Katha|NahaneKeBaad|Wealth,NahaneKeBaad,title_match:1.000|line:690
Mantra-Aur_audio_automation/new-tracks-payload-deduped.json,815,लक्ष्मी मंत्र,Lakshmi Mantra,https://youtu.be/bcs4geISuy0?si=-BYP11FJGKAQ7fk3,Katha|LakshmiJi|Mantra|Peace|Shloka|Wealth,Katha|Wealth,title_match:1.000|line:1061
Mantra-Aur_audio_automation/new-tracks-payload-deduped.json,816,हनुमान मंत्र,Hanuman Mantra,https://youtu.be/Zagf46kv7p8?si=adpqwJ6tLsIAHHr0,Katha|Shloka|Wealth,Katha|Wealth,title_match:1.000|line:1062
