rowIndex,topLevel,genre,nameCleanData,titleEnBhajanAudio,namesMatch,videoId,youtubeUrl
943,GaneshChaturthi,Bhajan,Ganpati Apne Gaon Chale,Ganpati Apne Gaon Chale,True,wiIJr3qihaQ,https://youtu.be/wiIJr3qihaQ?si=5q_29OGfvhaHvRka
944,GaneshChaturthi,Bhajan,Gajanana Shri Ganaraya,Gajanana Shri Ganaraya,True,fV8WIzEHD-E,https://youtu.be/fV8WIzEHD-E?si=27m-AHd4U1hn9Aq-
945,GaneshChaturthi,Bhajan,ओ माय फ्रेंड गणेशा,ओ माय फ्रेंड गणेशा,True,gZ8YH3LuJRc,https://youtu.be/gZ8YH3LuJRc?si=bCDFaHUgdYfKtW3f
946,GaneshChaturthi,Bhajan,Maurya Re Bappa Maurya Re,Maurya Re Bappa Maurya Re,True,8jff2wz3Hpk,https://youtu.be/8jff2wz3Hpk?si=QtQGpuxc7Mo_NdyC
947,GaneshChaturthi,Bhajan,Teri Jai Ho Ganesh,Teri Jai Ho Ganesh,True,enalr0CvqVM,https://youtu.be/enalr0CvqVM?si=XToEKXUbPLlC3Dqe
948,GaneshChaturthi,Bhajan,Shendur Lal Chadhayo Achchha Gajmukh Ko,Shendur Lal Chadhayo Achchha Gajmukh Ko,True,bo62sjQ0CmE,https://youtu.be/bo62sjQ0CmE?si=0zcZrViLINirsSiD
949,GaneshChaturthi,Bhajan,Ganesha Shlok,Ganesha Shlok,True,1mCkCzBIvDo,https://youtube.com/shorts/1mCkCzBIvDo?si=gbomNeAXomyRR6Xw
950,GaneshChaturthi,Bhajan,देवा हो देवा गणपति देवा,देवा हो देवा गणपति देवा,True,ftb-pobLDDM,https://youtu.be/ftb-pobLDDM?si=LSvIGqH8yQzsJeRe
951,GaneshChaturthi,Bhajan,Mere Man Mandir Mein Tum Bhagwan Rahe,Mere Man Mandir Mein Tum Bhagwan Rahe,True,GiUkwTxsaYA,https://youtu.be/GiUkwTxsaYA?si=cScu8MSnQaP0GaX3
952,RamNavami,Mantra,Om Ramaya Namah,Om Ramaya Namah,True,CA8RcKyO0Y4,https://youtu.be/CA8RcKyO0Y4?si=lQGTY9Ov96Uhu8JI
953,RamNavami,Mantra,Shri Ram Jai Ram Jai Jai Ram,Shri Ram Jai Ram Jai Jai Ram,True,-1udu-1LpOo,https://youtu.be/-1udu-1LpOo?si=pmbGDDSFyq5uJhX0
954,RamNavami,Mantra,राम गायत्री मंत्र,राम गायत्री मंत्र,True,-FvHYW5-fYM,https://youtu.be/-FvHYW5-fYM?si=opkQTKdooyDA3-Yb
955,RamNavami,Mantra,भय नाशक मंत्र,भय नाशक मंत्र,True,snRINfVgunw,https://youtu.be/snRINfVgunw?si=OBhIF1xWjPyu43K6
956,RamNavami,Mantra,Om Ram Ramaya Namah,Om Ram Ramaya Namah,True,-YVDlWff_5o,https://youtu.be/-YVDlWff_5o?si=NnLptGoA8ty1GuGv
957,RamNavami,Mantra,Om Shri Ramchandraya Namah,Om Shri Ramchandraya Namah,True,n_DeYZEy4Y4,https://youtu.be/n_DeYZEy4Y4?si=sUCnkqbCYX4M_5BL
958,RamNavami,Mantra,हनुमत-राम मंत्र,हनुमत-राम मंत्र,True,qGki_RZf2a8,https://youtu.be/qGki_RZf2a8?si=T7hPvehLav4MGrsI
959,RamNavami,Strotam,Shri Ramchandra Kripalu,Shri Ramchandra Kripalu,True,leVoi6kkp3o,https://youtu.be/leVoi6kkp3o?si=v3atP52xIcpUEFs8
960,RamNavami,Strotam,Shri Ramchandra Kripalu,Shri Ramchandra Kripalu,True,leVoi6kkp3o,https://youtu.be/leVoi6kkp3o?si=v3atP52xIcpUEFs8
961,RamNavami,Strotam,"Apadamapahartaram Dataram Sarvasampadam.
Lokabhiramam Shriramam Bhuyo Bhuyo Namamyaham.","Apadamapahartaram Dataram Sarvasampadam.
Lokabhiramam Shriramam Bhuyo Bhuyo Namamyaham.",True,y-Xv63obhKI,https://youtu.be/y-Xv63obhKI?si=M5eZNo40oYpESgJA
962,RamNavami,Strotam,Aditya Hridaya Stotra:,Aditya Hridaya Stotra:,True,invPCYDaWUE,https://youtu.be/invPCYDaWUE?si=-cwsyKTg-INmshaY
963,RamNavami,Strotam,Shri Ram Ashtakam,Shri Ram Ashtakam,True,EvfGBluQkSk,https://youtu.be/EvfGBluQkSk?si=7z6NrixCl74aIvH_
964,RamNavami,Strotam,Nama Ramayanam,Nama Ramayanam,True,9IqAtf_DTb8,https://youtu.be/9IqAtf_DTb8?si=7qKSbxov-_kWaUeO
965,RamNavami,Strotam,Hanuman Chalisa,Hanuman Chalisa,True,AETFvQonfV8,https://youtu.be/AETFvQonfV8?si=YezmW2nYi76Eoi6Q
966,RamNavami,Strotam,Shri Ram Chalisa,Shri Ram Chalisa,True,MoJw2s6q4P0,https://youtu.be/MoJw2s6q4P0?si=R2XibwgmtcN1lazL
967,RamNavami,Bhajan,Nagari Ho Ayodhya Si,Nagari Ho Ayodhya Si,True,ZkKStVgGEJY,https://youtu.be/ZkKStVgGEJY?si=3ByfjplaH0mUbK5v
968,RamNavami,Bhajan,मंगल भवन अमंगल हारी,मंगल भवन अमंगल हारी,True,0rWQi2OWezo,https://youtu.be/0rWQi2OWezo?si=B6lBpLuUPknXnb2D
969,RamNavami,Bhajan,भए प्रगट कृपाला दीनदयाला,भए प्रगट कृपाला दीनदयाला,True,6Jteav3K_NE,https://youtu.be/6Jteav3K_NE?si=dZWllCjfv1QFeiWq
970,RamNavami,Bhajan,सजा दो घर को गुलशन सा,सजा दो घर को गुलशन सा,True,1_u-Koe8aog,https://youtu.be/1_u-Koe8aog?si=JSm4ddAy1-X8oO5a
971,RamNavami,Bhajan,Ram Ji Ki Nikli Sawari,Ram Ji Ki Nikli Sawari,True,bZ-Zrc-GPoc,https://youtu.be/bZ-Zrc-GPoc?si=b8J0Kore8Q3bJWmI
972,RamNavami,Bhajan,हम कथा सुनाते राम सकल,हम कथा सुनाते राम सकल,True,tH93lLehjCs,https://youtu.be/tH93lLehjCs?si=AAx3xXPsrKqDHpjq
973,RamNavami,Bhajan,सुख के सब साथी दुःख में ना कोई,सुख के सब साथी दुःख में ना कोई,True,xpH5zFWvg1s,https://youtu.be/xpH5zFWvg1s?si=1eo0ik3s4y8o5a6b
974,RamNavami,Bhajan,ओ माँ मेरी झोपड़ी के भाग,ओ माँ मेरी झोपड़ी के भाग,True,hn6Im7ZMoG0,https://youtu.be/hn6Im7ZMoG0?si=RBopgQJXl954NTbC
975,RamNavami,Bhajan,Aarti Shri Banke Bihari Teri Aarti Gaun,Aarti Shri Banke Bihari Teri Aarti Gaun,True,6LO2PRgbutc,https://youtu.be/6LO2PRgbutc?si=vBmy2NmB3RzkWjbW
976,RamNavami,Bhajan,Ram Naam Ke Heere Moti,Ram Naam Ke Heere Moti,True,6BJR_j4FHz4,https://youtu.be/6BJR_j4FHz4?si=hRLU-bLSvuuKWHgs
977,HanumanJayanti,Mantra,Hanuman Mantra,Hanuman Mantra,True,Zagf46kv7p8,https://youtu.be/Zagf46kv7p8?si=adpqwJ6tLsIAHHr0
978,HanumanJayanti,Mantra,सिद्धि मंत्र,सिद्धि मंत्र,True,vlc0vWvSrOM,https://youtu.be/vlc0vWvSrOM?si=fvKhdLJK61GyaAFD
979,HanumanJayanti,Mantra,Manojavam Marutatulyavegam Mantra:,Manojavam Marutatulyavegam Mantra:,True,iWd6VAWduZg,https://youtu.be/iWd6VAWduZg?si=qrMcv4ayCSmC3X_q
980,HanumanJayanti,Mantra,सुरक्षा मंत्र,सुरक्षा मंत्र,True,LP86cJl-NGg,https://youtu.be/LP86cJl-NGg?si=A2Y5o-h90odc3XN9
981,HanumanJayanti,Mantra,Pramukh Mantra:,Pramukh Mantra:,True,FUpzgvsWkL8,https://youtu.be/FUpzgvsWkL8?si=XDpQmK9jpt227gC0
982,HanumanJayanti,Mantra,राम-दूत मंत्र,राम-दूत मंत्र,True,FEQubnAZXNg,https://youtu.be/FEQubnAZXNg?si=wgGHeAtzk-LuOioV
983,HanumanJayanti,Mantra,"Atulitbaladhamam Hemashailabhadeham,","Atulitbaladhamam Hemashailabhadeham,",True,CIl1O1GwOfk,https://youtu.be/CIl1O1GwOfk?si=0PLRHfGike1eIJPN
984,HanumanJayanti,Mantra,Hanuman Buddhi Stuti,Hanuman Buddhi Stuti,True,OOS-Pcovi-4,https://youtu.be/OOS-Pcovi-4?si=SyvUORCDLtjdVH2F
985,HanumanJayanti,Strotam,Hanuman Chalisa,Hanuman Chalisa,True,AETFvQonfV8,https://youtu.be/AETFvQonfV8?si=YezmW2nYi76Eoi6Q
986,HanumanJayanti,Strotam,Bajrang Baan,Bajrang Baan,True,h1lT6cxwsPw,https://youtu.be/h1lT6cxwsPw?si=KdhV4ABeZuxVKiuY
987,HanumanJayanti,Strotam,Sankatmochan Hanuman Ashtak,Sankatmochan Hanuman Ashtak,True,HH_a6aRO1TE,https://youtu.be/HH_a6aRO1TE?si=kxNH5n_ZR6TlNb72
988,HanumanJayanti,Strotam,सुंदरकांड,सुंदरकांड,True,qcaAso2kHqU,https://youtu.be/qcaAso2kHqU?si=wYOye8u3iEC2gtQo
989,HanumanJayanti,Strotam,हनुमान बाहुक,हनुमान बाहुक,True,gujH1r4nS6M,https://youtu.be/gujH1r4nS6M?si=VGRsX029QeuN9HXL
990,HanumanJayanti,Strotam,श्री हनुमत् स्तवन,श्री हनुमत् स्तवन,True,90Jg2ZI_RLo,https://youtu.be/90Jg2ZI_RLo?si=YIdpJ3jOCE_8ukk4
991,HanumanJayanti,Strotam,मारुति स्तोत्र,मारुति स्तोत्र,True,XIOhPTccsJQ,https://youtu.be/XIOhPTccsJQ?si=TaveHhRToZourDau
992,HanumanJayanti,Strotam,एकमुखी हनुमत् कवच,एकमुखी हनुमत् कवच,True,BugLdlv5EpQ,https://youtu.be/BugLdlv5EpQ?si=8ecd3j02yZo22upS
993,HanumanJayanti,Strotam,पंचमुखी हनुमान कवच,पंचमुखी हनुमान कवच,True,BzPbfftJ8Ho,https://youtu.be/BzPbfftJ8Ho?si=D5a89g51GA88L_N_
994,HanumanJayanti,Strotam,हनुमान साठिका,हनुमान साठिका,True,iuBOevhL-bU,https://youtu.be/iuBOevhL-bU?si=pFvhpdkxJl612MBp
995,HanumanJayanti,Bhajan,Duniya Chale Na Shri Ram Ke Bina,Duniya Chale Na Shri Ram Ke Bina,True,sDhrWWWBQLI,https://youtu.be/sDhrWWWBQLI?si=08qM_PSgcxvPDebN
996,HanumanJayanti,Bhajan,Bajrang Bali Meri Naav Chali,Bajrang Bali Meri Naav Chali,True,eH89BxWg9P4,https://youtu.be/eH89BxWg9P4?si=0zOcU8tr43L7aj2q
997,HanumanJayanti,Bhajan,बालाजी अच्छा लागे से,बालाजी अच्छा लागे से,True,nViaKp1JhsE,https://youtu.be/nViaKp1JhsE?si=nSahD2_AP3FA4jr5
998,HanumanJayanti,Bhajan,हनुमान जब चले,हनुमान जब चले,True,uPv-8-Dslos,https://youtu.be/uPv-8-Dslos?si=MPWZdugdmWCu9HWS
999,HanumanJayanti,Bhajan,राम जी का नाम लेकर,राम जी का नाम लेकर,True,rPUuIMR7IJg,https://youtu.be/rPUuIMR7IJg?si=plhMh38FMb-YkGTj
1000,HanumanJayanti,Bhajan,He Dukh Bhanjan Maruti Nandan,He Dukh Bhanjan Maruti Nandan,True,n4fZknyZlsk,https://youtu.be/n4fZknyZlsk?si=5tj8RlXP-RerHJhG
1001,HanumanJayanti,Katha,Hanuman Janm Katha,Hanuman Janm Katha,True,JGi64RoqZ9g,https://youtu.be/JGi64RoqZ9g?si=rwucrFkEivitDdFo
1002,HanumanJayanti,Katha,हनुमान जयंती कथा,हनुमान जयंती कथा,True,bUzIW_KDJ5Y,https://youtu.be/bUzIW_KDJ5Y?si=Ar0hLSyd5OzOyU-Q
